,instant,dteday_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,seaoson,dteday_daily,season_daily,yr_daily,mnth_daily,holiday_daily,weekday_daily,workingday_daily,weathersit_daily,temp_daily,atemp_daily,hum_daily,windspeed_daily,casual_daily,registered_daily,cnt_daily
7753,7754,2011-11-24,4,0,11,16,1,4,0,1,0.5,0.4848,0.34,0.2836,48,66,114,winter,,,,,,,,,,,,,,,
7754,7755,2011-11-24,4,0,11,17,1,4,0,1,0.48,0.4697,0.33,0.1045,34,40,74,winter,,,,,,,,,,,,,,,
7755,7756,2011-11-24,4,0,11,18,1,4,0,1,0.42,0.4242,0.5,0.0896,13,24,37,winter,,,,,,,,,,,,,,,
7756,7757,2011-11-24,4,0,11,19,1,4,0,1,0.4,0.4091,0.54,0.1045,15,13,28,winter,,,,,,,,,,,,,,,
7757,7758,2011-11-24,4,0,11,20,1,4,0,1,0.36,0.3485,0.76,0.1642,14,17,31,winter,,,,,,,,,,,,,,,
7758,7759,2011-11-24,4,0,11,21,1,4,0,1,0.36,0.3485,0.71,0.1642,7,19,26,winter,,,,,,,,,,,,,,,
7759,7760,2011-11-24,4,0,11,22,1,4,0,1,0.36,0.3485,0.71,0.1642,8,14,22,winter,,,,,,,,,,,,,,,
7760,7761,2011-11-24,4,0,11,23,1,4,0,1,0.34,0.3485,0.76,0.1045,2,19,21,winter,,,,,,,,,,,,,,,
7761,7762,2011-11-25,4,0,11,0,0,5,1,1,0.34,0.3333,0.76,0.1642,7,22,29,winter,,,,,,,,,,,,,,,
7762,7763,2011-11-25,4,0,11,1,0,5,1,1,0.34,0.3636,0.76,0.0,2,12,14,winter,,,,,,,,,,,,,,,
7763,7764,2011-11-25,4,0,11,2,0,5,1,1,0.28,0.2879,0.81,0.1045,4,6,10,winter,,,,,,,,,,,,,,,
7764,7765,2011-11-25,4,0,11,3,0,5,1,1,0.28,0.2879,0.75,0.1045,0,2,2,winter,,,,,,,,,,,,,,,
7765,7766,2011-11-25,4,0,11,4,0,5,1,1,0.3,0.3182,0.75,0.1045,4,3,7,winter,,,,,,,,,,,,,,,
7766,7767,2011-11-25,4,0,11,5,0,5,1,1,0.28,0.3182,0.75,0.0,2,3,5,winter,,,,,,,,,,,,,,,
7767,7768,2011-11-25,4,0,11,6,0,5,1,1,0.26,0.2727,0.81,0.1045,4,9,13,winter,,,,,,,,,,,,,,,
7768,7769,2011-11-25,4,0,11,7,0,5,1,1,0.26,0.303,0.81,0.0,4,31,35,winter,,,,,,,,,,,,,,,
7769,7770,2011-11-25,4,0,11,8,0,5,1,1,0.26,0.2727,0.81,0.1343,6,68,74,winter,,,,,,,,,,,,,,,
7770,7771,2011-11-25,4,0,11,9,0,5,1,1,0.32,0.3485,0.76,0.0,25,70,95,winter,,,,,,,,,,,,,,,
7771,7772,2011-11-25,4,0,11,10,0,5,1,1,0.36,0.3485,0.71,0.1642,60,82,142,winter,,,,,,,,,,,,,,,
7772,7773,2011-11-25,4,0,11,11,0,5,1,1,0.4,0.4091,0.66,0.1045,99,127,226,winter,,,,,,,,,,,,,,,
7773,7774,2011-11-25,4,0,11,12,0,5,1,1,0.46,0.4545,0.51,0.1045,126,146,272,winter,,,,,,,,,,,,,,,
7774,7775,2011-11-25,4,0,11,13,0,5,1,1,0.5,0.4848,0.45,0.2239,143,140,283,winter,,,,,,,,,,,,,,,
7775,7776,2011-11-25,4,0,11,14,0,5,1,1,0.52,0.5,0.39,0.2239,122,150,272,winter,,,,,,,,,,,,,,,
7776,7777,2011-11-25,4,0,11,15,0,5,1,1,0.52,0.5,0.36,0.194,165,145,310,winter,,,,,,,,,,,,,,,
7777,7778,2011-11-25,4,0,11,16,0,5,1,1,0.5,0.4848,0.39,0.1642,122,139,261,winter,,,,,,,,,,,,,,,
7778,7779,2011-11-25,4,0,11,17,0,5,1,1,0.5,0.4848,0.34,0.1045,57,127,184,winter,,,,,,,,,,,,,,,
7779,7780,2011-11-25,4,0,11,18,0,5,1,1,0.46,0.4545,0.44,0.0896,45,108,153,winter,,,,,,,,,,,,,,,
7780,7781,2011-11-25,4,0,11,19,0,5,1,1,0.42,0.4242,0.67,0.0,38,96,134,winter,,,,,,,,,,,,,,,
7781,7782,2011-11-25,4,0,11,20,0,5,1,1,0.4,0.4091,0.58,0.0896,19,76,95,winter,,,,,,,,,,,,,,,
7782,7783,2011-11-25,4,0,11,21,0,5,1,1,0.36,0.3788,0.71,0.0,24,61,85,winter,,,,,,,,,,,,,,,
7783,7784,2011-11-25,4,0,11,22,0,5,1,1,0.34,0.3485,0.71,0.0896,12,46,58,winter,,,,,,,,,,,,,,,
7784,7785,2011-11-25,4,0,11,23,0,5,1,1,0.34,0.3485,0.76,0.1045,5,28,33,winter,,,,,,,,,,,,,,,
7785,7786,2011-11-26,4,0,11,0,0,6,0,1,0.34,0.3485,0.76,0.1045,9,38,47,winter,,,,,,,,,,,,,,,
7786,7787,2011-11-26,4,0,11,1,0,6,0,1,0.32,0.3333,0.76,0.0896,5,24,29,winter,,,,,,,,,,,,,,,
7787,7788,2011-11-26,4,0,11,2,0,6,0,1,0.3,0.3182,0.81,0.1045,3,20,23,winter,,,,,,,,,,,,,,,
7788,7789,2011-11-26,4,0,11,3,0,6,0,1,0.3,0.3333,0.81,0.0,8,9,17,winter,,,,,,,,,,,,,,,
7789,7790,2011-11-26,4,0,11,4,0,6,0,1,0.3,0.3333,0.81,0.0,0,4,4,winter,,,,,,,,,,,,,,,
7790,7791,2011-11-26,4,0,11,5,0,6,0,1,0.3,0.3182,0.75,0.1045,0,3,3,winter,,,,,,,,,,,,,,,
7791,7792,2011-11-26,4,0,11,6,0,6,0,2,0.3,0.3182,0.75,0.0896,2,8,10,winter,,,,,,,,,,,,,,,
7792,7793,2011-11-26,4,0,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045,4,13,17,winter,,,,,,,,,,,,,,,
7793,7794,2011-11-26,4,0,11,8,0,6,0,1,0.32,0.3333,0.76,0.0896,10,50,60,winter,,,,,,,,,,,,,,,
7794,7795,2011-11-26,4,0,11,9,0,6,0,1,0.34,0.3485,0.76,0.0896,16,67,83,winter,,,,,,,,,,,,,,,
7795,7796,2011-11-26,4,0,11,10,0,6,0,1,0.36,0.3788,0.81,0.0,57,84,141,winter,,,,,,,,,,,,,,,
7796,7797,2011-11-26,4,0,11,11,0,6,0,1,0.4,0.4091,0.62,0.1045,107,123,230,winter,,,,,,,,,,,,,,,
7797,7798,2011-11-26,4,0,11,12,0,6,0,1,0.44,0.4394,0.51,0.0,137,172,309,winter,,,,,,,,,,,,,,,
7798,7799,2011-11-26,4,0,11,13,0,6,0,1,0.48,0.4697,0.44,0.0,177,148,325,winter,,,,,,,,,,,,,,,
7799,7800,2011-11-26,4,0,11,14,0,6,0,2,0.48,0.4697,0.48,0.1343,141,158,299,winter,,,,,,,,,,,,,,,
7800,7801,2011-11-26,4,0,11,15,0,6,0,2,0.5,0.4848,0.42,0.1045,154,160,314,winter,,,,,,,,,,,,,,,
7801,7802,2011-11-26,4,0,11,16,0,6,0,2,0.46,0.4545,0.47,0.1343,137,138,275,winter,,,,,,,,,,,,,,,
7802,7803,2011-11-26,4,0,11,17,0,6,0,2,0.46,0.4545,0.47,0.1343,62,122,184,winter,,,,,,,,,,,,,,,
7803,7804,2011-11-26,4,0,11,18,0,6,0,2,0.42,0.4242,0.62,0.1642,67,118,185,winter,,,,,,,,,,,,,,,
7804,7805,2011-11-26,4,0,11,19,0,6,0,2,0.4,0.4091,0.71,0.0896,46,100,146,winter,,,,,,,,,,,,,,,
7805,7806,2011-11-26,4,0,11,20,0,6,0,2,0.42,0.4242,0.58,0.0,55,86,141,winter,,,,,,,,,,,,,,,
7806,7807,2011-11-26,4,0,11,21,0,6,0,2,0.38,0.3939,0.82,0.0,20,72,92,winter,,,,,,,,,,,,,,,
7807,7808,2011-11-26,4,0,11,22,0,6,0,2,0.38,0.3939,0.76,0.0,14,51,65,winter,,,,,,,,,,,,,,,
7808,7809,2011-11-26,4,0,11,23,0,6,0,1,0.36,0.3788,0.81,0.0,18,51,69,winter,,,,,,,,,,,,,,,
7809,7810,2011-11-27,4,0,11,0,0,0,0,1,0.36,0.3788,0.81,0.0,7,39,46,winter,,,,,,,,,,,,,,,
7810,7811,2011-11-27,4,0,11,1,0,0,0,1,0.36,0.3788,0.81,0.0,9,35,44,winter,,,,,,,,,,,,,,,
7811,7812,2011-11-27,4,0,11,2,0,0,0,1,0.34,0.3636,0.81,0.0,9,22,31,winter,,,,,,,,,,,,,,,
7812,7813,2011-11-27,4,0,11,3,0,0,0,1,0.34,0.3636,0.87,0.0,9,8,17,winter,,,,,,,,,,,,,,,
7813,7814,2011-11-27,4,0,11,4,0,0,0,1,0.34,0.3485,0.87,0.1045,0,4,4,winter,,,,,,,,,,,,,,,
7814,7815,2011-11-27,4,0,11,5,0,0,0,1,0.36,0.3485,0.87,0.194,0,5,5,winter,,,,,,,,,,,,,,,
7815,7816,2011-11-27,4,0,11,6,0,0,0,1,0.38,0.3939,0.82,0.1642,0,9,9,winter,,,,,,,,,,,,,,,
7816,7817,2011-11-27,4,0,11,7,0,0,0,1,0.38,0.3939,0.87,0.2239,12,11,23,winter,,,,,,,,,,,,,,,
7817,7818,2011-11-27,4,0,11,8,0,0,0,1,0.4,0.4091,0.82,0.2985,6,36,42,winter,,,,,,,,,,,,,,,
7818,7819,2011-11-27,4,0,11,9,0,0,0,1,0.46,0.4545,0.72,0.2836,21,90,111,winter,,,,,,,,,,,,,,,
7819,7820,2011-11-27,4,0,11,10,0,0,0,1,0.46,0.4545,0.72,0.2836,58,131,189,winter,,,,,,,,,,,,,,,
7820,7821,2011-11-27,4,0,11,11,0,0,0,1,0.5,0.4848,0.63,0.3582,83,157,240,winter,,,,,,,,,,,,,,,
7821,7822,2011-11-27,4,0,11,12,0,0,0,1,0.54,0.5152,0.56,0.2836,63,193,256,winter,,,,,,,,,,,,,,,
7822,7823,2011-11-27,4,0,11,13,0,0,0,1,0.54,0.5152,0.6,0.194,97,216,313,winter,,,,,,,,,,,,,,,
7823,7824,2011-11-27,4,0,11,14,0,0,0,1,0.62,0.6212,0.43,0.4627,113,200,313,winter,,,,,,,,,,,,,,,
7824,7825,2011-11-27,4,0,11,15,0,0,0,1,0.62,0.6212,0.43,0.2836,96,221,317,winter,,,,,,,,,,,,,,,
7825,7826,2011-11-27,4,0,11,16,0,0,0,1,0.56,0.5303,0.52,0.2537,94,229,323,winter,,,,,,,,,,,,,,,
7826,7827,2011-11-27,4,0,11,17,0,0,0,1,0.54,0.5152,0.56,0.194,37,167,204,winter,,,,,,,,,,,,,,,
7827,7828,2011-11-27,4,0,11,18,0,0,0,1,0.5,0.4848,0.63,0.1642,25,130,155,winter,,,,,,,,,,,,,,,
7828,7829,2011-11-27,4,0,11,19,0,0,0,1,0.48,0.4697,0.67,0.2239,30,109,139,winter,,,,,,,,,,,,,,,
7829,7830,2011-11-27,4,0,11,20,0,0,0,1,0.5,0.4848,0.63,0.2537,10,94,104,winter,,,,,,,,,,,,,,,
7830,7831,2011-11-27,4,0,11,21,0,0,0,1,0.48,0.4697,0.67,0.2836,13,75,88,winter,,,,,,,,,,,,,,,
7831,7832,2011-11-27,4,0,11,22,0,0,0,1,0.48,0.4697,0.72,0.2537,13,53,66,winter,,,,,,,,,,,,,,,
7832,7833,2011-11-27,4,0,11,23,0,0,0,1,0.48,0.4697,0.72,0.2537,5,27,32,winter,,,,,,,,,,,,,,,
7833,7834,2011-11-28,4,0,11,0,0,1,1,1,0.46,0.4545,0.77,0.2836,6,10,16,winter,,,,,,,,,,,,,,,
7834,7835,2011-11-28,4,0,11,1,0,1,1,1,0.46,0.4545,0.77,0.2985,1,12,13,winter,,,,,,,,,,,,,,,
7835,7836,2011-11-28,4,0,11,3,0,1,1,1,0.44,0.4394,0.88,0.2239,1,4,5,winter,,,,,,,,,,,,,,,
7836,7837,2011-11-28,4,0,11,4,0,1,1,1,0.44,0.4394,0.82,0.0896,0,4,4,winter,,,,,,,,,,,,,,,
7837,7838,2011-11-28,4,0,11,5,0,1,1,1,0.4,0.4091,0.87,0.0,0,34,34,winter,,,,,,,,,,,,,,,
7838,7839,2011-11-28,4,0,11,6,0,1,1,1,0.42,0.4242,0.82,0.0896,6,98,104,winter,,,,,,,,,,,,,,,
7839,7840,2011-11-28,4,0,11,7,0,1,1,1,0.42,0.4242,0.88,0.0,7,270,277,winter,,,,,,,,,,,,,,,
7840,7841,2011-11-28,4,0,11,8,0,1,1,2,0.42,0.4242,0.94,0.0,13,394,407,winter,,,,,,,,,,,,,,,
7841,7842,2011-11-28,4,0,11,9,0,1,1,2,0.44,0.4394,0.88,0.2239,17,191,208,winter,,,,,,,,,,,,,,,
7842,7843,2011-11-28,4,0,11,10,0,1,1,2,0.48,0.4697,0.77,0.1343,21,86,107,winter,,,,,,,,,,,,,,,
7843,7844,2011-11-28,4,0,11,11,0,1,1,2,0.52,0.5,0.68,0.1045,11,107,118,winter,,,,,,,,,,,,,,,
7844,7845,2011-11-28,4,0,11,12,0,1,1,1,0.56,0.5303,0.6,0.1045,13,165,178,winter,,,,,,,,,,,,,,,
7845,7846,2011-11-28,4,0,11,13,0,1,1,2,0.58,0.5455,0.56,0.0,25,137,162,winter,,,,,,,,,,,,,,,
7846,7847,2011-11-28,4,0,11,14,0,1,1,1,0.6,0.6212,0.56,0.0,14,129,143,winter,,,,,,,,,,,,,,,
7847,7848,2011-11-28,4,0,11,15,0,1,1,1,0.58,0.5455,0.6,0.1642,18,132,150,winter,,,,,,,,,,,,,,,
7848,7849,2011-11-28,4,0,11,16,0,1,1,1,0.56,0.5303,0.6,0.194,24,240,264,winter,,,,,,,,,,,,,,,
7849,7850,2011-11-28,4,0,11,17,0,1,1,1,0.58,0.5455,0.56,0.194,24,444,468,winter,,,,,,,,,,,,,,,
7850,7851,2011-11-28,4,0,11,18,0,1,1,1,0.56,0.5303,0.64,0.2239,20,396,416,winter,,,,,,,,,,,,,,,
7851,7852,2011-11-28,4,0,11,19,0,1,1,1,0.54,0.5152,0.73,0.2239,4,260,264,winter,,,,,,,,,,,,,,,
7852,7853,2011-11-28,4,0,11,20,0,1,1,2,0.54,0.5152,0.73,0.2537,12,206,218,winter,,,,,,,,,,,,,,,
7853,7854,2011-11-28,4,0,11,21,0,1,1,2,0.54,0.5152,0.77,0.2239,4,152,156,winter,,,,,,,,,,,,,,,
7854,7855,2011-11-28,4,0,11,22,0,1,1,2,0.52,0.5,0.83,0.1045,7,102,109,winter,,,,,,,,,,,,,,,
7855,7856,2011-11-28,4,0,11,23,0,1,1,2,0.52,0.5,0.83,0.1343,5,41,46,winter,,,,,,,,,,,,,,,
7856,7857,2011-11-29,4,0,11,0,0,2,1,1,0.52,0.5,0.83,0.0,4,18,22,winter,,,,,,,,,,,,,,,
7857,7858,2011-11-29,4,0,11,1,0,2,1,1,0.52,0.5,0.83,0.0896,1,16,17,winter,,,,,,,,,,,,,,,
7858,7859,2011-11-29,4,0,11,2,0,2,1,2,0.5,0.4848,0.88,0.0,0,5,5,winter,,,,,,,,,,,,,,,
7859,7860,2011-11-29,4,0,11,3,0,2,1,2,0.5,0.4848,0.88,0.0,0,2,2,winter,,,,,,,,,,,,,,,
7860,7861,2011-11-29,4,0,11,4,0,2,1,2,0.52,0.5,0.83,0.3284,1,5,6,winter,,,,,,,,,,,,,,,
7861,7862,2011-11-29,4,0,11,5,0,2,1,1,0.5,0.4848,0.88,0.2836,1,21,22,winter,,,,,,,,,,,,,,,
7862,7863,2011-11-29,4,0,11,6,0,2,1,1,0.52,0.5,0.83,0.2836,1,88,89,winter,,,,,,,,,,,,,,,
7863,7864,2011-11-29,4,0,11,7,0,2,1,1,0.52,0.5,0.77,0.2239,12,330,342,winter,,,,,,,,,,,,,,,
7864,7865,2011-11-29,4,0,11,8,0,2,1,1,0.54,0.5152,0.77,0.2836,9,440,449,winter,,,,,,,,,,,,,,,
7865,7866,2011-11-29,4,0,11,9,0,2,1,3,0.56,0.5303,0.73,0.4179,5,197,202,winter,,,,,,,,,,,,,,,
7866,7867,2011-11-29,4,0,11,10,0,2,1,3,0.56,0.5303,0.73,0.4179,2,34,36,winter,,,,,,,,,,,,,,,
7867,7868,2011-11-29,4,0,11,11,0,2,1,3,0.5,0.4848,0.88,0.2985,1,10,11,winter,,,,,,,,,,,,,,,
7868,7869,2011-11-29,4,0,11,12,0,2,1,3,0.42,0.4242,0.82,0.4179,1,17,18,winter,,,,,,,,,,,,,,,
7869,7870,2011-11-29,4,0,11,13,0,2,1,3,0.42,0.4242,0.77,0.2836,0,22,22,winter,,,,,,,,,,,,,,,
7870,7871,2011-11-29,4,0,11,14,0,2,1,3,0.4,0.4091,0.94,0.194,1,35,36,winter,,,,,,,,,,,,,,,
7871,7872,2011-11-29,4,0,11,15,0,2,1,3,0.4,0.4091,0.87,0.3284,5,60,65,winter,,,,,,,,,,,,,,,
7872,7873,2011-11-29,4,0,11,16,0,2,1,3,0.4,0.4091,0.87,0.2239,5,146,151,winter,,,,,,,,,,,,,,,
7873,7874,2011-11-29,4,0,11,17,0,2,1,2,0.4,0.4091,0.87,0.2985,8,346,354,winter,,,,,,,,,,,,,,,
7874,7875,2011-11-29,4,0,11,18,0,2,1,2,0.4,0.4091,0.82,0.2985,11,347,358,winter,,,,,,,,,,,,,,,
7875,7876,2011-11-29,4,0,11,19,0,2,1,2,0.4,0.4091,0.82,0.3284,6,244,250,winter,,,,,,,,,,,,,,,
7876,7877,2011-11-29,4,0,11,20,0,2,1,2,0.38,0.3939,0.87,0.2537,8,176,184,winter,,,,,,,,,,,,,,,
7877,7878,2011-11-29,4,0,11,21,0,2,1,2,0.38,0.3939,0.87,0.2537,9,116,125,winter,,,,,,,,,,,,,,,
7878,7879,2011-11-29,4,0,11,22,0,2,1,1,0.38,0.3939,0.82,0.2985,5,90,95,winter,,,,,,,,,,,,,,,
7879,7880,2011-11-29,4,0,11,23,0,2,1,1,0.36,0.3333,0.76,0.3881,0,53,53,winter,,,,,,,,,,,,,,,
7880,7881,2011-11-30,4,0,11,0,0,3,1,1,0.36,0.3333,0.62,0.4179,1,23,24,winter,,,,,,,,,,,,,,,
7881,7882,2011-11-30,4,0,11,1,0,3,1,1,0.34,0.303,0.66,0.3284,0,8,8,winter,,,,,,,,,,,,,,,
7882,7883,2011-11-30,4,0,11,2,0,3,1,1,0.32,0.3182,0.7,0.1642,0,5,5,winter,,,,,,,,,,,,,,,
7883,7884,2011-11-30,4,0,11,3,0,3,1,1,0.32,0.3182,0.7,0.1642,0,1,1,winter,,,,,,,,,,,,,,,
7884,7885,2011-11-30,4,0,11,4,0,3,1,1,0.3,0.2879,0.75,0.2239,0,5,5,winter,,,,,,,,,,,,,,,
7885,7886,2011-11-30,4,0,11,5,0,3,1,1,0.28,0.2727,0.81,0.194,1,21,22,winter,,,,,,,,,,,,,,,
7886,7887,2011-11-30,4,0,11,6,0,3,1,1,0.26,0.2727,0.87,0.1045,3,100,103,winter,,,,,,,,,,,,,,,
7887,7888,2011-11-30,4,0,11,7,0,3,1,1,0.26,0.2727,0.81,0.1045,9,276,285,winter,,,,,,,,,,,,,,,
7888,7889,2011-11-30,4,0,11,8,0,3,1,1,0.28,0.2727,0.81,0.194,13,465,478,winter,,,,,,,,,,,,,,,
7889,7890,2011-11-30,4,0,11,9,0,3,1,1,0.3,0.2879,0.75,0.2836,7,186,193,winter,,,,,,,,,,,,,,,
7890,7891,2011-11-30,4,0,11,10,0,3,1,1,0.34,0.3182,0.66,0.2239,15,95,110,winter,,,,,,,,,,,,,,,
7891,7892,2011-11-30,4,0,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985,10,112,122,winter,,,,,,,,,,,,,,,
7892,7893,2011-11-30,4,0,11,12,0,3,1,2,0.36,0.3333,0.53,0.2836,12,148,160,winter,,,,,,,,,,,,,,,
7893,7894,2011-11-30,4,0,11,13,0,3,1,2,0.38,0.3939,0.43,0.3582,16,131,147,winter,,,,,,,,,,,,,,,
7894,7895,2011-11-30,4,0,11,14,0,3,1,2,0.38,0.3939,0.43,0.3582,13,99,112,winter,,,,,,,,,,,,,,,
7895,7896,2011-11-30,4,0,11,15,0,3,1,1,0.36,0.3333,0.46,0.3284,11,104,115,winter,,,,,,,,,,,,,,,
7896,7897,2011-11-30,4,0,11,16,0,3,1,1,0.36,0.3333,0.46,0.2836,27,199,226,winter,,,,,,,,,,,,,,,
7897,7898,2011-11-30,4,0,11,17,0,3,1,2,0.34,0.303,0.49,0.3284,15,365,380,winter,,,,,,,,,,,,,,,
7898,7899,2011-11-30,4,0,11,18,0,3,1,1,0.34,0.303,0.49,0.3284,7,369,376,winter,,,,,,,,,,,,,,,
7899,7900,2011-11-30,4,0,11,19,0,3,1,2,0.32,0.303,0.57,0.2836,6,273,279,winter,,,,,,,,,,,,,,,
7900,7901,2011-11-30,4,0,11,20,0,3,1,2,0.32,0.303,0.57,0.2836,6,184,190,winter,,,,,,,,,,,,,,,
7901,7902,2011-11-30,4,0,11,21,0,3,1,1,0.32,0.2879,0.53,0.3881,7,128,135,winter,,,,,,,,,,,,,,,
7902,7903,2011-11-30,4,0,11,22,0,3,1,1,0.3,0.2727,0.56,0.2985,5,82,87,winter,,,,,,,,,,,,,,,
7903,7904,2011-11-30,4,0,11,23,0,3,1,1,0.28,0.2576,0.52,0.2836,4,46,50,winter,,,,,,,,,,,,,,,
7904,7905,2011-12-01,4,0,12,0,0,4,1,1,0.28,0.2576,0.52,0.3284,1,19,20,winter,,,,,,,,,,,,,,,
7905,7906,2011-12-01,4,0,12,1,0,4,1,1,0.26,0.2424,0.6,0.2836,1,9,10,winter,,,,,,,,,,,,,,,
7906,7907,2011-12-01,4,0,12,2,0,4,1,1,0.26,0.2273,0.56,0.2985,1,8,9,winter,,,,,,,,,,,,,,,
7907,7908,2011-12-01,4,0,12,3,0,4,1,1,0.26,0.2424,0.56,0.2537,1,6,7,winter,,,,,,,,,,,,,,,
7908,7909,2011-12-01,4,0,12,4,0,4,1,1,0.26,0.2424,0.56,0.2836,0,1,1,winter,,,,,,,,,,,,,,,
7909,7910,2011-12-01,4,0,12,5,0,4,1,1,0.26,0.2424,0.56,0.2537,1,23,24,winter,,,,,,,,,,,,,,,
7910,7911,2011-12-01,4,0,12,6,0,4,1,1,0.24,0.2121,0.65,0.2836,5,92,97,winter,,,,,,,,,,,,,,,
7911,7912,2011-12-01,4,0,12,7,0,4,1,1,0.24,0.2121,0.65,0.3582,11,265,276,winter,,,,,,,,,,,,,,,
7912,7913,2011-12-01,4,0,12,8,0,4,1,1,0.26,0.2273,0.6,0.3284,15,462,477,winter,,,,,,,,,,,,,,,
7913,7914,2011-12-01,4,0,12,9,0,4,1,1,0.3,0.2727,0.52,0.3284,9,215,224,winter,,,,,,,,,,,,,,,
7914,7915,2011-12-01,4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,7,86,93,winter,,,,,,,,,,,,,,,
7915,7916,2011-12-01,4,0,12,11,0,4,1,1,0.34,0.3182,0.49,0.2537,7,95,102,winter,,,,,,,,,,,,,,,
7916,7917,2011-12-01,4,0,12,12,0,4,1,1,0.36,0.3485,0.46,0.2239,9,139,148,winter,,,,,,,,,,,,,,,
7917,7918,2011-12-01,4,0,12,13,0,4,1,1,0.4,0.4091,0.4,0.2239,17,137,154,winter,,,,,,,,,,,,,,,
7918,7919,2011-12-01,4,0,12,14,0,4,1,1,0.4,0.4091,0.4,0.2239,20,130,150,winter,,,,,,,,,,,,,,,
7919,7920,2011-12-01,4,0,12,15,0,4,1,1,0.4,0.4091,0.4,0.2239,10,144,154,winter,,,,,,,,,,,,,,,
7920,7921,2011-12-01,4,0,12,16,0,4,1,1,0.4,0.4091,0.4,0.194,9,192,201,winter,,,,,,,,,,,,,,,
7921,7922,2011-12-01,4,0,12,17,0,4,1,1,0.36,0.3485,0.46,0.1343,9,409,418,winter,,,,,,,,,,,,,,,
7922,7923,2011-12-01,4,0,12,18,0,4,1,1,0.36,0.3636,0.43,0.1045,12,393,405,winter,,,,,,,,,,,,,,,
7923,7924,2011-12-01,4,0,12,19,0,4,1,1,0.34,0.3485,0.46,0.1045,9,219,228,winter,,,,,,,,,,,,,,,
7924,7925,2011-12-01,4,0,12,20,0,4,1,1,0.34,0.3485,0.46,0.1045,12,178,190,winter,,,,,,,,,,,,,,,
7925,7926,2011-12-01,4,0,12,21,0,4,1,1,0.3,0.3182,0.61,0.1045,8,154,162,winter,,,,,,,,,,,,,,,
7926,7927,2011-12-01,4,0,12,22,0,4,1,1,0.3,0.3333,0.61,0.0,5,99,104,winter,,,,,,,,,,,,,,,
7927,7928,2011-12-01,4,0,12,23,0,4,1,1,0.26,0.2879,0.7,0.0896,3,70,73,winter,,,,,,,,,,,,,,,
7928,7929,2011-12-02,4,0,12,0,0,5,1,1,0.26,0.2879,0.7,0.0896,6,32,38,winter,,,,,,,,,,,,,,,
7929,7930,2011-12-02,4,0,12,1,0,5,1,1,0.24,0.2879,0.75,0.0,1,14,15,winter,,,,,,,,,,,,,,,
7930,7931,2011-12-02,4,0,12,2,0,5,1,1,0.24,0.2879,0.75,0.0,0,10,10,winter,,,,,,,,,,,,,,,
7931,7932,2011-12-02,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,0,1,1,winter,,,,,,,,,,,,,,,
7932,7933,2011-12-02,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,0,3,3,winter,,,,,,,,,,,,,,,
7933,7934,2011-12-02,4,0,12,5,0,5,1,1,0.22,0.2576,0.8,0.0896,0,23,23,winter,,,,,,,,,,,,,,,
7934,7935,2011-12-02,4,0,12,6,0,5,1,1,0.22,0.2727,0.8,0.0,3,84,87,winter,,,,,,,,,,,,,,,
7935,7936,2011-12-02,4,0,12,7,0,5,1,1,0.22,0.2576,0.87,0.0896,6,199,205,winter,,,,,,,,,,,,,,,
7936,7937,2011-12-02,4,0,12,8,0,5,1,1,0.24,0.2879,0.87,0.0,13,432,445,winter,,,,,,,,,,,,,,,
7937,7938,2011-12-02,4,0,12,9,0,5,1,1,0.28,0.3182,0.81,0.0,12,234,246,winter,,,,,,,,,,,,,,,
7938,7939,2011-12-02,4,0,12,10,0,5,1,1,0.3,0.2879,0.75,0.2239,16,89,105,winter,,,,,,,,,,,,,,,
7939,7940,2011-12-02,4,0,12,11,0,5,1,1,0.34,0.3333,0.66,0.1642,18,142,160,winter,,,,,,,,,,,,,,,
7940,7941,2011-12-02,4,0,12,12,0,5,1,1,0.36,0.3485,0.57,0.1343,18,186,204,winter,,,,,,,,,,,,,,,
7941,7942,2011-12-02,4,0,12,13,0,5,1,1,0.4,0.4091,0.47,0.1343,19,188,207,winter,,,,,,,,,,,,,,,
7942,7943,2011-12-02,4,0,12,14,0,5,1,1,0.42,0.4242,0.44,0.1045,25,145,170,winter,,,,,,,,,,,,,,,
7943,7944,2011-12-02,4,0,12,15,0,5,1,1,0.42,0.4242,0.41,0.0896,24,175,199,winter,,,,,,,,,,,,,,,
7944,7945,2011-12-02,4,0,12,16,0,5,1,1,0.42,0.4242,0.41,0.0896,22,254,276,winter,,,,,,,,,,,,,,,
7945,7946,2011-12-02,4,0,12,17,0,5,1,1,0.42,0.4242,0.38,0.0,20,391,411,winter,,,,,,,,,,,,,,,
7946,7947,2011-12-02,4,0,12,18,0,5,1,1,0.4,0.4091,0.5,0.0,10,362,372,winter,,,,,,,,,,,,,,,
7947,7948,2011-12-02,4,0,12,19,0,5,1,1,0.34,0.3182,0.53,0.2537,13,252,265,winter,,,,,,,,,,,,,,,
